,zip,state,county,State Name,"County, State"
5540,81328,CO,Montezuma County,Colorado,"Montezuma County, Colorado"
5541,81330,CO,Montezuma County,Colorado,"Montezuma County, Colorado"
5542,81331,CO,Montezuma County,Colorado,"Montezuma County, Colorado"
5543,81334,CO,Montezuma County,Colorado,"Montezuma County, Colorado"
5544,81335,CO,Montezuma County,Colorado,"Montezuma County, Colorado"
5545,81401,CO,Montrose County,Colorado,"Montrose County, Colorado"
5546,81402,CO,Montrose County,Colorado,"Montrose County, Colorado"
5547,81403,CO,Montrose County,Colorado,"Montrose County, Colorado"
5548,81411,CO,Montrose County,Colorado,"Montrose County, Colorado"
5549,81422,CO,Montrose County,Colorado,"Montrose County, Colorado"
5550,81424,CO,Montrose County,Colorado,"Montrose County, Colorado"
5551,81425,CO,Montrose County,Colorado,"Montrose County, Colorado"
5552,81429,CO,Montrose County,Colorado,"Montrose County, Colorado"
5553,81431,CO,Montrose County,Colorado,"Montrose County, Colorado"
5554,80649,CO,Morgan County,Colorado,"Morgan County, Colorado"
5555,80653,CO,Morgan County,Colorado,"Morgan County, Colorado"
5556,80654,CO,Morgan County,Colorado,"Morgan County, Colorado"
5557,80701,CO,Morgan County,Colorado,"Morgan County, Colorado"
5558,80705,CO,Morgan County,Colorado,"Morgan County, Colorado"
5559,80723,CO,Morgan County,Colorado,"Morgan County, Colorado"
5560,80733,CO,Morgan County,Colorado,"Morgan County, Colorado"
5561,80750,CO,Morgan County,Colorado,"Morgan County, Colorado"
5562,81030,CO,Otero County,Colorado,"Otero County, Colorado"
5563,81039,CO,Otero County,Colorado,"Otero County, Colorado"
5564,81050,CO,Otero County,Colorado,"Otero County, Colorado"
5565,81058,CO,Otero County,Colorado,"Otero County, Colorado"
5566,81067,CO,Otero County,Colorado,"Otero County, Colorado"
5567,81077,CO,Otero County,Colorado,"Otero County, Colorado"
5568,81427,CO,Ouray County,Colorado,"Ouray County, Colorado"
5569,81432,CO,Ouray County,Colorado,"Ouray County, Colorado"
5570,80420,CO,Park County,Colorado,"Park County, Colorado"
5571,80421,CO,Park County,Colorado,"Park County, Colorado"
5572,80432,CO,Park County,Colorado,"Park County, Colorado"
5573,80440,CO,Park County,Colorado,"Park County, Colorado"
5574,80448,CO,Park County,Colorado,"Park County, Colorado"
5575,80449,CO,Park County,Colorado,"Park County, Colorado"
5576,80456,CO,Park County,Colorado,"Park County, Colorado"
5577,80475,CO,Park County,Colorado,"Park County, Colorado"
5578,80820,CO,Park County,Colorado,"Park County, Colorado"
5579,80827,CO,Park County,Colorado,"Park County, Colorado"
5580,80721,CO,Phillips County,Colorado,"Phillips County, Colorado"
5581,80731,CO,Phillips County,Colorado,"Phillips County, Colorado"
5582,80734,CO,Phillips County,Colorado,"Phillips County, Colorado"
5583,80746,CO,Phillips County,Colorado,"Phillips County, Colorado"
5584,81611,CO,Pitkin County,Colorado,"Pitkin County, Colorado"
5585,81612,CO,Pitkin County,Colorado,"Pitkin County, Colorado"
5586,81615,CO,Pitkin County,Colorado,"Pitkin County, Colorado"
5587,81642,CO,Pitkin County,Colorado,"Pitkin County, Colorado"
5588,81654,CO,Pitkin County,Colorado,"Pitkin County, Colorado"
5589,81656,CO,Pitkin County,Colorado,"Pitkin County, Colorado"
5590,81041,CO,Prowers County,Colorado,"Prowers County, Colorado"
5591,81043,CO,Prowers County,Colorado,"Prowers County, Colorado"
5592,81047,CO,Prowers County,Colorado,"Prowers County, Colorado"
5593,81052,CO,Prowers County,Colorado,"Prowers County, Colorado"
5594,81092,CO,Prowers County,Colorado,"Prowers County, Colorado"
5595,81001,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5596,81002,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5597,81003,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5598,81004,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5599,81005,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5600,81006,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5601,81007,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5602,81008,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5603,81009,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5604,81010,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5605,81011,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5606,81012,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5607,81019,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5608,81022,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5609,81023,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5610,81025,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5611,81069,CO,Pueblo County,Colorado,"Pueblo County, Colorado"
5612,81641,CO,Rio Blanco County,Colorado,"Rio Blanco County, Colorado"
5613,81648,CO,Rio Blanco County,Colorado,"Rio Blanco County, Colorado"
5614,81132,CO,Rio Grande County,Colorado,"Rio Grande County, Colorado"
5615,81135,CO,Rio Grande County,Colorado,"Rio Grande County, Colorado"
5616,81144,CO,Rio Grande County,Colorado,"Rio Grande County, Colorado"
5617,81154,CO,Rio Grande County,Colorado,"Rio Grande County, Colorado"
5618,80428,CO,Routt County,Colorado,"Routt County, Colorado"
5619,80463,CO,Routt County,Colorado,"Routt County, Colorado"
5620,80467,CO,Routt County,Colorado,"Routt County, Colorado"
5621,80469,CO,Routt County,Colorado,"Routt County, Colorado"
5622,80477,CO,Routt County,Colorado,"Routt County, Colorado"
5623,80479,CO,Routt County,Colorado,"Routt County, Colorado"
5624,80483,CO,Routt County,Colorado,"Routt County, Colorado"
5625,80487,CO,Routt County,Colorado,"Routt County, Colorado"
5626,80488,CO,Routt County,Colorado,"Routt County, Colorado"
5627,81639,CO,Routt County,Colorado,"Routt County, Colorado"
5628,81125,CO,Saguache County,Colorado,"Saguache County, Colorado"
5629,81131,CO,Saguache County,Colorado,"Saguache County, Colorado"
5630,81143,CO,Saguache County,Colorado,"Saguache County, Colorado"
5631,81149,CO,Saguache County,Colorado,"Saguache County, Colorado"
5632,81155,CO,Saguache County,Colorado,"Saguache County, Colorado"
5633,81248,CO,Saguache County,Colorado,"Saguache County, Colorado"
5634,81137,CO,San Juan County,Colorado,"San Juan County, Colorado"
5635,81433,CO,San Juan County,Colorado,"San Juan County, Colorado"
5636,81325,CO,San Miguel County,Colorado,"San Miguel County, Colorado"
5637,81423,CO,San Miguel County,Colorado,"San Miguel County, Colorado"
5638,81426,CO,San Miguel County,Colorado,"San Miguel County, Colorado"
5639,81430,CO,San Miguel County,Colorado,"San Miguel County, Colorado"
5640,81435,CO,San Miguel County,Colorado,"San Miguel County, Colorado"
5641,80737,CO,Sedgwick County,Colorado,"Sedgwick County, Colorado"
5642,80744,CO,Sedgwick County,Colorado,"Sedgwick County, Colorado"
5643,80749,CO,Sedgwick County,Colorado,"Sedgwick County, Colorado"
5644,80424,CO,Summit County,Colorado,"Summit County, Colorado"
5645,80435,CO,Summit County,Colorado,"Summit County, Colorado"
5646,80443,CO,Summit County,Colorado,"Summit County, Colorado"
5647,80497,CO,Summit County,Colorado,"Summit County, Colorado"
5648,80498,CO,Summit County,Colorado,"Summit County, Colorado"
5649,80813,CO,Teller County,Colorado,"Teller County, Colorado"
5650,80814,CO,Teller County,Colorado,"Teller County, Colorado"
5651,80816,CO,Teller County,Colorado,"Teller County, Colorado"
5652,80860,CO,Teller County,Colorado,"Teller County, Colorado"
5653,80863,CO,Teller County,Colorado,"Teller County, Colorado"
5654,80866,CO,Teller County,Colorado,"Teller County, Colorado"
5655,80720,CO,Washington County,Colorado,"Washington County, Colorado"
5656,80740,CO,Washington County,Colorado,"Washington County, Colorado"
5657,80743,CO,Washington County,Colorado,"Washington County, Colorado"
5658,80757,CO,Washington County,Colorado,"Washington County, Colorado"
5659,80801,CO,Washington County,Colorado,"Washington County, Colorado"
5660,80812,CO,Washington County,Colorado,"Washington County, Colorado"
5661,80514,CO,Weld County,Colorado,"Weld County, Colorado"
5662,80516,CO,Weld County,Colorado,"Weld County, Colorado"
5663,80520,CO,Weld County,Colorado,"Weld County, Colorado"
5664,80530,CO,Weld County,Colorado,"Weld County, Colorado"
5665,80534,CO,Weld County,Colorado,"Weld County, Colorado"
5666,80542,CO,Weld County,Colorado,"Weld County, Colorado"
5667,80543,CO,Weld County,Colorado,"Weld County, Colorado"
5668,80546,CO,Weld County,Colorado,"Weld County, Colorado"
5669,80550,CO,Weld County,Colorado,"Weld County, Colorado"
5670,80551,CO,Weld County,Colorado,"Weld County, Colorado"
5671,80603,CO,Weld County,Colorado,"Weld County, Colorado"
5672,80610,CO,Weld County,Colorado,"Weld County, Colorado"
5673,80611,CO,Weld County,Colorado,"Weld County, Colorado"
5674,80612,CO,Weld County,Colorado,"Weld County, Colorado"
5675,80615,CO,Weld County,Colorado,"Weld County, Colorado"
5676,80620,CO,Weld County,Colorado,"Weld County, Colorado"
5677,80621,CO,Weld County,Colorado,"Weld County, Colorado"
5678,80622,CO,Weld County,Colorado,"Weld County, Colorado"
5679,80623,CO,Weld County,Colorado,"Weld County, Colorado"
5680,80624,CO,Weld County,Colorado,"Weld County, Colorado"
5681,80631,CO,Weld County,Colorado,"Weld County, Colorado"
5682,80632,CO,Weld County,Colorado,"Weld County, Colorado"
5683,80633,CO,Weld County,Colorado,"Weld County, Colorado"
5684,80634,CO,Weld County,Colorado,"Weld County, Colorado"
5685,80638,CO,Weld County,Colorado,"Weld County, Colorado"
5686,80639,CO,Weld County,Colorado,"Weld County, Colorado"
5687,80642,CO,Weld County,Colorado,"Weld County, Colorado"
5688,80643,CO,Weld County,Colorado,"Weld County, Colorado"
5689,80644,CO,Weld County,Colorado,"Weld County, Colorado"
5690,80645,CO,Weld County,Colorado,"Weld County, Colorado"
5691,80646,CO,Weld County,Colorado,"Weld County, Colorado"
5692,80648,CO,Weld County,Colorado,"Weld County, Colorado"
5693,80650,CO,Weld County,Colorado,"Weld County, Colorado"
5694,80651,CO,Weld County,Colorado,"Weld County, Colorado"
5695,80652,CO,Weld County,Colorado,"Weld County, Colorado"
5696,80729,CO,Weld County,Colorado,"Weld County, Colorado"
5697,80732,CO,Weld County,Colorado,"Weld County, Colorado"
5698,80742,CO,Weld County,Colorado,"Weld County, Colorado"
5699,80754,CO,Weld County,Colorado,"Weld County, Colorado"
5700,80727,CO,Yuma County,Colorado,"Yuma County, Colorado"
5701,80735,CO,Yuma County,Colorado,"Yuma County, Colorado"
5702,80755,CO,Yuma County,Colorado,"Yuma County, Colorado"
5703,80758,CO,Yuma County,Colorado,"Yuma County, Colorado"
5704,80759,CO,Yuma County,Colorado,"Yuma County, Colorado"
5705,80822,CO,Yuma County,Colorado,"Yuma County, Colorado"
5706,80824,CO,Yuma County,Colorado,"Yuma County, Colorado"
5707,6404,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5708,6440,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5709,6468,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5710,6470,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5711,6482,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5712,6484,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5713,6491,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5714,6497,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5715,6601,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5716,6602,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5717,6604,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5718,6605,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5719,6606,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5720,6607,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5721,6608,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5722,6610,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5723,6611,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5724,6612,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5725,6614,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5726,6615,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5727,6650,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5728,6673,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5729,6699,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5730,6784,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5731,6801,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5732,6804,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5733,6807,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5734,6810,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5735,6811,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5736,6812,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5737,6813,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5738,6814,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5739,6816,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5740,6817,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5741,6820,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5742,6824,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5743,6825,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5744,6828,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5745,6829,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5746,6830,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5747,6831,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5748,6832,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5749,6836,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5750,6838,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5751,6840,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5752,6842,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5753,6850,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5754,6851,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5755,6852,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5756,6853,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5757,6854,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5758,6855,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5759,6856,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5760,6857,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5761,6858,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5762,6859,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5763,6860,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5764,6870,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5765,6875,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5766,6876,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5767,6877,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5768,6878,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5769,6879,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5770,6880,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5771,6881,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5772,6883,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5773,6888,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5774,6889,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5775,6890,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5776,6896,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5777,6897,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5778,6901,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5779,6902,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5780,6903,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5781,6904,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5782,6905,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5783,6906,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5784,6907,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5785,6910,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5786,6911,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5787,6912,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5788,6913,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5789,6914,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5790,6920,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5791,6921,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5792,6922,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5793,6925,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5794,6926,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5795,6927,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5796,6928,CT,Fairfield County,Connecticut,"Fairfield County, Connecticut"
5797,6001,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
5798,6002,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
5799,6006,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
5800,6010,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
5801,6011,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
5802,6013,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
5803,6016,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
5804,6019,CT,Hartford County,Connecticut,"Hartford County, Connecticut"
